datetime,balance,drawdown,ddpercent
2023-05-24,10066850.471999997,-97294.7920000013,-0.009572353549944434
2023-05-25,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-05-26,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-05-29,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-05-30,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-05-31,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-01,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-02,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-05,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-06,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-07,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-08,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-09,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-12,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-13,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-14,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-15,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-16,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-19,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-20,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-21,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-26,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-27,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-28,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-29,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-06-30,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-03,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-04,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-05,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-06,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-07,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-10,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-11,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-12,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-13,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-14,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-17,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-18,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-19,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-20,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-21,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-24,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-25,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-26,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-27,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-28,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-07-31,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-01,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-02,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-03,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-04,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-07,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-08,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-09,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-10,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-11,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-14,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-15,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-16,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-17,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-18,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-21,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-22,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-23,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-24,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-25,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-28,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-29,10072039.095999997,-92106.16800000146,-0.00906187048764728
2023-08-30,10089599.735999996,-74545.52800000273,-0.007334165939563331
2023-08-31,10090239.735999998,-73905.52800000086,-0.007271199503785533
2023-09-01,10089279.735999998,-74865.52800000086,-0.007365649157451954
2023-09-04,10094399.735999996,-69745.52800000273,-0.006861917671231222
2023-09-05,10100799.735999996,-63345.52800000273,-0.006232253313455078
2023-09-06,10096959.735999998,-67185.52800000086,-0.006610051928120581
2023-09-07,10104319.735999996,-59825.52800000273,-0.0058859379166781986
2023-09-08,10105599.735999996,-58545.52800000273,-0.005760005045122969
2023-09-11,10109119.735999996,-55025.52800000273,-0.00541368964834609
2023-09-12,10103999.735999996,-60145.52800000273,-0.005917421134567005
2023-09-13,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-14,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-15,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-18,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-19,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-20,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-21,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-22,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-25,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-26,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-27,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-09-28,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-09,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-10,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-11,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-12,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-13,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-16,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-17,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-18,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-19,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-20,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-23,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-24,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-25,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-26,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-27,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-30,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-10-31,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-01,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-02,10090830.807999996,-73314.4560000021,-0.007213046852023239
2023-11-03,10090830.807999996,-73314.4560000021,-0.007213046852023239
