datetime,IM2209.CFFEX,IM2212.CFFEX,IM2303.CFFEX,IM2306.CFFEX,IM2309.CFFEX,IM2312.CFFEX,IM2403.CFFEX,IM2406.CFFEX,IM2409.CFFEX,IM2412.CFFEX,IM2503.CFFEX,IM2506.CFFEX,IM2509.CFFEX,IM2512.CFFEX,IM2603.CFFEX,IM2606.CFFEX,IM2609.CFFEX
2024-05-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-05-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-05-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-05-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5548.6,5461.8,,,,,,,,
2024-06-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-06-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-07-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,5044.0,,,,,,,,
2024-08-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-08-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4639.0,4539.4,,,,,,,
2024-09-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-09-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-10-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,4290.6,,,,,,,
2024-11-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-11-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,5890.0,5809.0,,,,,,
2024-12-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2024-12-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-01-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-02-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-02-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-02-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-02-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6142.0,,,,,,
2025-02-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-02-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6133.2,6005.6,,,,,
2025-03-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6543.4,6337.6,,,,,
2025-03-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6577.0,6369.4,,,,,
2025-03-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-03-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
2025-04-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6339.2,,,,,
