datetime,balance,drawdown,ddpercent,net_pnl,return
2020-01-03,10000000.0,0.0,0.0,0.0,0.0
2020-01-06,10000000.0,0.0,0.0,0.0,0.0
2020-01-07,10000000.0,0.0,0.0,0.0,0.0
2020-01-08,10000000.0,0.0,0.0,0.0,0.0
2020-01-09,10000000.0,0.0,0.0,0.0,0.0
2020-01-10,10000000.0,0.0,0.0,0.0,0.0
2020-01-13,10000000.0,0.0,0.0,0.0,0.0
2020-01-14,10000000.0,0.0,0.0,0.0,0.0
2020-01-15,10000000.0,0.0,0.0,0.0,0.0
2020-01-16,10000000.0,0.0,0.0,0.0,0.0
2020-01-17,10000000.0,0.0,0.0,0.0,0.0
2020-01-20,10000000.0,0.0,0.0,0.0,0.0
2020-01-21,10000000.0,0.0,0.0,0.0,0.0
2020-01-22,10000000.0,0.0,0.0,0.0,0.0
2020-01-23,10000000.0,0.0,0.0,0.0,0.0
2020-02-03,10000000.0,0.0,0.0,0.0,0.0
2020-02-04,10108794.01,0.0,0.0,108794.00999999998,0.010879400999999955
2020-02-05,10061934.01,-46860.0,-0.004635567799051432,-46860.0,-0.004635567799051388
2020-02-06,10044894.01,-63900.0,-0.0063212288168883165,-17040.0,-0.0016935114047721411
2020-02-07,10015074.01,-93720.0,-0.009271135598102864,-29820.0,-0.0029686724389837993
2020-02-10,10100274.01,-8520.0,-0.0008428305089184423,85200.0,0.008507176273977457
2020-02-11,10266414.01,0.0,0.0,166140.0,0.01644905869241864
2020-02-12,10317534.01,0.0,0.0,51120.0,0.004979343317949914
2020-02-13,10262154.01,-55380.0,-0.005367561662149539,-55380.0,-0.005367561662149578
2020-02-14,10283454.01,-34080.0,-0.003303114869015101,21300.0,0.002075587637765386
2020-02-17,10206774.01,-110760.0,-0.010735123324299078,-76680.0,-0.007456638589080411
2020-02-18,10202514.01,-115020.0,-0.011148012682925966,-4260.0,-0.0004173698757145017
2020-02-19,10266414.01,-51120.0,-0.004954672303522652,63900.0,0.00626316219094325
2020-02-20,10270674.01,-46860.0,-0.004541782944895764,4260.0,0.00041494527649588164
2020-02-21,10181214.01,-136320.0,-0.013212459476060404,-89460.0,-0.00871023653490488
2020-02-24,10189734.01,-127800.0,-0.01238668075880663,8520.0,0.0008368353706769138
2020-02-25,10193994.01,-123540.0,-0.011973791400179741,4260.0,0.0004180678313898678
2020-02-26,10164174.01,-153360.0,-0.014864016910567955,-29820.0,-0.0029252518660249915
2020-02-27,10211034.01,-106500.0,-0.010322233965672192,46860.0,0.004610310680818408
2020-02-28,10172694.01,-144840.0,-0.01403823819331418,-38340.0,-0.0037547617569829717
2020-03-02,10253634.01,-63900.0,-0.006193340379403315,80940.0,0.007956594381039572
2020-03-03,10211034.01,-106500.0,-0.010322233965672192,-42600.0,-0.004154624590506528
2020-03-04,10236594.01,-80940.0,-0.007844897813910866,25560.0,0.0025031745046553144
2020-03-05,10155654.01,-161880.0,-0.01568979562782173,-80940.0,-0.007906926847048079
2020-03-06,10036374.01,-281160.0,-0.027250697669374584,-119280.0,-0.011745181539519534
2020-03-09,10130094.01,-187440.0,-0.018167131779583057,93720.0,0.009338033826421732
2020-03-10,10066194.01,-251340.0,-0.02436047215898637,-63900.0,-0.006307937511430883
2020-03-11,10074714.01,-242820.0,-0.023534693441732594,8520.0,0.0008463973564920568
2020-03-12,10202514.01,-115020.0,-0.011148012682925966,127800.0,0.012685223607652452
2020-03-13,10257894.01,-59640.0,-0.005780451020776427,55380.0,0.005428073898817498
2020-03-16,10240854.01,-76680.0,-0.0074320084552839775,-17040.0,-0.0016611596867143197
2020-03-17,10313274.01,-4260.0,-0.0004128893586268876,72420.0,0.007071675851377579
2020-03-18,10347354.01,0.0,0.0,34080.0,0.003304479253334547
2020-03-19,10377174.01,0.0,0.0,29820.0,0.002881896180529031
2020-03-20,10487934.01,0.0,0.0,110760.0,0.010673426107461026
2020-03-23,10556094.01,0.0,0.0,68160.0,0.006498896725991132
2020-03-24,10526274.01,-29820.0,-0.0028249085288318686,-29820.0,-0.002824908528831882
2020-03-25,10419774.01,-136320.0,-0.012913867560374256,-106500.0,-0.010117540157022709
2020-03-26,10530534.01,-25560.0,-0.002421350167570173,110760.0,0.010629789081193275
2020-03-27,10598694.01,0.0,0.0,68160.0,0.006472606226358035
2020-03-30,10781874.01,0.0,0.0,183180.0,0.017283261487421653
2020-03-31,10986354.01,0.0,0.0,204480.0,0.01896516318131236
2020-04-01,11041734.01,0.0,0.0,55380.0,0.005040798789989198
2020-04-02,10735014.01,-306720.0,-0.027778245674295137,-306720.0,-0.0277782456742951
2020-04-03,10913934.01,-127800.0,-0.011574269030956307,178920.0,0.016666955425799213
2020-04-07,10884114.01,-157620.0,-0.014274931804846113,-29820.0,-0.0027322869986823317
2020-04-08,11167676.284,0.0,0.0,283562.274,0.026052857746571956
2020-04-09,11186036.284,0.0,0.0,18360.0,0.0016440304619416146
2020-04-10,11199806.284,0.0,0.0,13770.0,0.0012309990465251275
2020-04-13,11218166.284,0.0,0.0,18360.0,0.0016393140679789031
2020-04-14,11222756.284,0.0,0.0,4590.0,0.00040915777889183325
