datetime,balance,drawdown,ddpercent,net_pnl,return
2020-01-03,10000000.0,0.0,0.0,0.0,0.0
2020-01-06,10000000.0,0.0,0.0,0.0,0.0
2020-01-07,10000000.0,0.0,0.0,0.0,0.0
2020-01-08,10000000.0,0.0,0.0,0.0,0.0
2020-01-09,10000000.0,0.0,0.0,0.0,0.0
2020-01-10,10000000.0,0.0,0.0,0.0,0.0
2020-01-13,10000000.0,0.0,0.0,0.0,0.0
2020-01-14,10000000.0,0.0,0.0,0.0,0.0
2020-01-15,10000000.0,0.0,0.0,0.0,0.0
2020-01-16,10000000.0,0.0,0.0,0.0,0.0
2020-01-17,10006447.0,0.0,0.0,6447.0,0.0006447000000000536
2020-01-20,10017647.0,0.0,0.0,11200.0,0.0011192784012148405
2020-01-21,10018473.84,0.0,0.0,826.8399999999999,8.25383445832717e-05
2020-01-22,10018473.84,0.0,0.0,0.0,0.0
2020-01-23,10018473.84,0.0,0.0,0.0,0.0
2020-02-03,9879866.085,-138607.75499999896,-0.013835216542323073,-138607.755,-0.013835216542323114
2020-02-04,9728816.085,-289657.75499999896,-0.028912363262706187,-151050.0,-0.015288668763368207
2020-02-05,9680366.085,-338107.75499999896,-0.03374842919188567,-48450.0,-0.004980050971947203
2020-02-06,9623366.085,-395107.75499999896,-0.039437918520332134,-57000.0,-0.005888207067739182
2020-02-07,9557816.085,-460657.75499999896,-0.045980831248045556,-65550.0,-0.006811545920732742
2020-02-10,9492266.085,-526207.754999999,-0.052523743975758985,-65550.0,-0.006858261282394196
2020-02-11,9577766.085,-440707.75499999896,-0.043989509983089294,85500.0,0.009007332836477255
2020-02-12,9597716.085,-420757.75499999896,-0.04199818871813304,19950.0,0.0020829491786444887
2020-02-13,9546416.085,-472057.75499999896,-0.047118729113734846,-51300.0,-0.005345021622401913
2020-02-14,9509366.085,-509107.75499999896,-0.05081689717722505,-37050.0,-0.003881037623974515
2020-02-17,9449516.085,-568957.754999999,-0.05679086097209383,-59850.0,-0.006293794924396412
2020-02-18,9452366.085,-566107.754999999,-0.0565063865056715,2850.0,0.0003016027460416293
2020-02-19,9500816.085,-517657.75499999896,-0.05167032057649201,48450.0,0.005125700757282914
2020-02-20,9552116.085,-466357.75499999896,-0.046549780180890205,51300.0,0.005399536159950813
2020-02-21,9629066.085,-389407.75499999896,-0.038868969587487485,76950.0,0.00805580662077987
2020-02-24,9634766.085,-383707.75499999896,-0.03830002065464284,5700.0,0.0005919577194386516
2020-02-25,9589166.085,-429307.75499999896,-0.042851612117400004,-45600.0,-0.0047328601024360095
2020-02-26,9549266.085,-469207.75499999896,-0.04683425464731253,-39900.0,-0.00416094576382553
2020-02-27,9517916.085,-500557.75499999896,-0.049963473777958074,-31350.0,-0.0032829748088436528
2020-02-28,9500816.085,-517657.75499999896,-0.05167032057649201,-17100.0,-0.001796611763256628
2020-03-02,9520766.085,-497707.75499999896,-0.04967899931153576,19950.0,0.002099819617758625
2020-03-03,9475166.085,-543307.754999999,-0.054230590774292924,-45600.0,-0.004789530547530507
2020-03-04,9520766.085,-497707.75499999896,-0.04967899931153576,45600.0,0.0048125805490828455
2020-03-05,9552116.085,-466357.75499999896,-0.046549780180890205,31350.0,0.0032928022514271404
2020-03-06,9532166.085,-486307.75499999896,-0.04854110144584646,-19950.0,-0.0020885424572392175
2020-03-09,9537866.085,-480607.75499999896,-0.04797215251300182,5700.0,0.0005979753131839516
2020-03-10,9592016.085,-426457.75499999896,-0.04256713765097768,54150.0,0.005677370547816807
2020-03-11,9651866.085,-366607.75499999896,-0.036593173856108906,59850.0,0.006239564182298762
2020-03-12,9734516.085,-283957.75499999896,-0.028343414329861538,82650.0,0.00856311093338169
2020-03-13,9825716.085,-192757.75499999896,-0.01924023140434721,91200.0,0.009368724567678344
2020-03-16,9859916.085,-158557.75499999896,-0.015826537807279332,34200.0,0.0034806623460461594
2020-03-17,9800066.085,-218407.75499999896,-0.021800501602148113,-59850.0,-0.006070031375931317
2020-03-18,9845666.085,-172807.75499999896,-0.017248910139390946,45600.0,0.004653029847400347
2020-03-19,9925466.085,-93007.75499999896,-0.009283625079565908,79800.0,0.008105089011862354
2020-03-20,10019516.085,0.0,0.0,94050.0,0.009475625546908617
2020-03-23,10036616.085,0.0,0.0,17100.0,0.001706669249785353
2020-03-24,10017487.81,-19128.275000000373,-0.001905849027003046,-19128.274999999994,-0.0019058490270030815
2020-03-25,10008337.81,-28278.275000000373,-0.002817510878219506,-9150.0,-0.0009134026587849231
2020-03-26,10002237.809999999,-34378.275000002235,-0.0034252854456973316,-6100.000000001382,-0.0006094918173032982
2020-03-27,9993087.81,-43528.27500000037,-0.004336947296913606,-9149.999999998614,-0.0009147952861958686
2020-03-30,9986987.81,-49628.27500000037,-0.004944721864391246,-6100.0,-0.0006104219352396356
2020-03-31,9962587.81,-74028.27500000037,-0.007375820134301806,-24400.0,-0.0024431791110797185
2020-04-01,9974787.81,-61828.27500000037,-0.006160270999346526,12200.0,0.0012245814273028621
2020-04-02,9990037.81,-46578.27500000037,-0.004640834580652426,15250.0,0.001528854577208305
