datetime,IM.CFFEX
2024-06-24,102965.45599999721
2024-06-25,102965.45599999721
2024-06-26,102965.45599999721
2024-06-27,102965.45599999721
2024-06-28,102965.45599999721
2024-07-01,102965.45599999721
2024-07-02,102965.45599999721
2024-07-03,102965.45599999721
2024-07-04,102965.45599999721
2024-07-05,102965.45599999721
2024-07-08,102965.45599999721
2024-07-09,102965.45599999721
2024-07-10,102965.45599999721
2024-07-11,102965.45599999721
2024-07-12,102965.45599999721
2024-07-15,102965.45599999721
2024-07-16,102965.45599999721
2024-07-17,102965.45599999721
2024-07-18,102965.45599999721
2024-07-19,102965.45599999721
2024-07-22,102965.45599999721
2024-07-23,102965.45599999721
2024-07-24,102965.45599999721
2024-07-25,102965.45599999721
2024-07-26,102965.45599999721
2024-07-29,102965.45599999721
2024-07-30,102965.45599999721
2024-07-31,102965.45599999721
2024-08-01,102965.45599999721
2024-08-02,102965.45599999721
2024-08-05,102965.45599999721
2024-08-06,102965.45599999721
2024-08-07,102965.45599999721
2024-08-08,102965.45599999721
2024-08-09,102965.45599999721
2024-08-12,102965.45599999721
2024-08-13,102965.45599999721
2024-08-14,173120.85599999723
2024-08-15,178720.85599999578
2024-08-16,172720.85599999758
2024-08-19,173120.85599999723
2024-08-20,175120.85599999723
2024-08-21,169120.85599999723
2024-08-22,171520.8559999969
2024-08-23,159920.85599999654
2024-08-26,160320.8559999962
2024-08-27,159120.8559999973
2024-08-28,159920.85599999657
2024-08-29,152320.85599999622
2024-08-30,155120.8559999973
2024-09-02,156720.85599999767
2024-09-03,168720.85599999584
2024-09-04,169520.85599999694
2024-09-05,164320.85599999622
2024-09-06,171120.85599999732
2024-09-09,167920.8559999966
2024-09-10,172320.85599999805
2024-09-11,179520.85599999694
2024-09-12,180720.85599999584
2024-09-13,172720.85599999764
2024-09-18,191920.85599999654
2024-09-19,187774.6159999969
2024-09-20,187774.6159999969
2024-09-23,187774.6159999969
2024-09-24,187774.6159999969
2024-09-25,187774.6159999969
2024-09-26,187774.6159999969
2024-09-27,187774.6159999969
2024-09-30,187774.6159999969
2024-10-08,187774.6159999969
2024-10-09,187774.6159999969
2024-10-10,187774.6159999969
2024-10-11,187774.6159999969
2024-10-14,187774.6159999969
2024-10-15,187774.6159999969
2024-10-16,187774.6159999969
2024-10-17,187774.6159999969
2024-10-18,187774.6159999969
2024-10-21,187774.6159999969
2024-10-22,187774.6159999969
2024-10-23,187774.6159999969
2024-10-24,187774.6159999969
2024-10-25,187774.6159999969
2024-10-28,187774.6159999969
2024-10-29,187774.6159999969
2024-10-30,187774.6159999969
2024-10-31,187774.6159999969
2024-11-01,187774.6159999969
2024-11-04,199664.02399999747
2024-11-05,212464.02399999602
2024-11-06,213424.0239999966
2024-11-07,219184.02399999718
2024-11-08,219504.0239999969
2024-11-11,232624.0239999966
2024-11-12,241264.02399999747
2024-11-13,238704.0239999969
2024-11-14,236464.02399999747
2024-11-15,232624.0239999966
2024-11-18,230704.0239999969
2024-11-19,227504.0239999969
2024-11-20,241584.02399999718
2024-11-21,245104.0239999969
2024-11-22,252784.02399999718
2024-11-25,257584.02399999718
2024-11-26,256944.02399999776
2024-11-27,243184.02399999718
2024-11-28,249264.02399999747
2024-11-29,243184.02399999718
2024-12-02,243504.0239999969
2024-12-03,247024.0239999966
2024-12-04,247984.02399999718
2024-12-05,258864.02399999747
2024-12-06,253744.02399999776
2024-12-09,258544.02399999776
2024-12-10,251504.0239999969
2024-12-11,251824.0239999966
2024-12-12,253104.0239999969
2024-12-13,268464.0239999975
2024-12-16,266224.0239999966
2024-12-17,266544.02399999776
2024-12-18,276430.3279999972
2024-12-19,276430.3279999972
2024-12-20,276430.3279999972
2024-12-23,276430.3279999972
2024-12-24,276430.3279999972
2024-12-25,276430.3279999972
2024-12-26,276430.3279999972
2024-12-27,276430.3279999972
2024-12-30,276430.3279999972
2024-12-31,276430.3279999972
2025-01-02,276430.3279999972
2025-01-03,276430.3279999972
2025-01-06,276430.3279999972
2025-01-07,276430.3279999972
2025-01-08,276430.3279999972
2025-01-09,276430.3279999972
2025-01-10,276430.3279999972
2025-01-13,276430.3279999972
2025-01-14,276430.3279999972
2025-01-15,276430.3279999972
2025-01-16,276430.3279999972
2025-01-17,276430.3279999972
2025-01-20,276430.3279999972
2025-01-21,276430.3279999972
2025-01-22,276430.3279999972
2025-01-23,276430.3279999972
2025-01-24,276430.3279999972
2025-01-27,276430.3279999972
2025-02-05,276430.3279999972
2025-02-06,276430.3279999972
2025-02-07,276430.3279999972
2025-02-10,276430.3279999972
2025-02-11,276430.3279999972
2025-02-12,264252.1839999978
2025-02-13,267772.1839999975
2025-02-14,274492.1839999972
2025-02-17,281212.1839999969
2025-02-18,279932.1839999981
2025-02-19,282492.1839999972
2025-02-20,286652.1839999978
2025-02-21,293692.1839999972
2025-02-24,302652.1839999978
2025-02-25,316412.1839999969
2025-02-26,337212.1839999984
2025-02-27,343292.1839999972
2025-02-28,333692.1839999972
2025-03-03,327292.1839999972
2025-03-04,336252.1839999978
2025-03-05,354492.1839999972
2025-03-06,361852.1839999978
2025-03-07,377852.1839999978
2025-03-10,391612.1839999969
2025-03-11,414012.1839999984
