datetime,balance,drawdown,ddpercent
2023-10-30,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-10-31,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-01,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-02,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-03,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-06,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-07,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-08,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-09,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-10,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-13,9995426.027999997,-137967.6760000009,-0.013615150070162608
2023-11-14,10021004.715999996,-112388.98800000176,-0.011090952476823039
2023-11-15,10023884.715999996,-109508.98800000176,-0.010806743643718768
2023-11-16,10038604.715999996,-94788.98800000176,-0.009354120718963608
2023-11-17,10046924.715999996,-86468.98800000176,-0.008533072978884605
2023-11-20,10059404.715999996,-73988.98800000176,-0.007301501368766099
2023-11-21,10046924.715999996,-86468.98800000176,-0.008533072978884605
2023-11-22,10021644.715999996,-111748.98800000176,-0.011027794958355423
2023-11-23,10028364.715999998,-105028.9879999999,-0.010364641014445274
2023-11-24,10031884.715999996,-101508.98800000176,-0.010017274662873572
2023-11-27,10044684.715999996,-88708.98800000176,-0.00875412429352126
2023-11-28,10049484.715999996,-83908.98800000176,-0.008280442905014142
2023-11-29,10050444.715999996,-82948.98800000176,-0.008185706627312718
2023-11-30,10067724.715999996,-65668.98800000176,-0.006480453628687096
2023-12-01,10073804.715999996,-59588.98800000176,-0.005880457203244747
2023-12-04,10084044.715999996,-49348.98800000176,-0.004869936907762897
2023-12-05,10118284.715999996,-15108.988000001758,-0.0014910096697454598
2023-12-06,10124044.715999996,-9348.988000001758,-0.000922592003536919
2023-12-07,10070604.715999996,-62788.98800000176,-0.006196244795582825
2023-12-08,10071884.715999996,-61508.98800000176,-0.006069929758647594
2023-12-11,10074764.715999998,-58628.987999999896,-0.00578572092554314
2023-12-12,10072844.715999996,-60548.98800000176,-0.005975193480946171
2023-12-13,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-14,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-15,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-18,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-19,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-20,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-21,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-22,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-25,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-26,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-27,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-28,10062919.051999995,-70474.65200000256,-0.006954693961232731
2023-12-29,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-02,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-03,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-04,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-05,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-08,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-09,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-10,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-11,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-12,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-15,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-16,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-17,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-18,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-19,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-22,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-23,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-24,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-25,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-26,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-29,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-30,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-01-31,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-02-01,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-02-02,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-02-05,10062919.051999995,-70474.65200000256,-0.006954693961232731
2024-02-06,10090782.571999995,-42611.13200000301,-0.00420502086908781
2024-02-07,10082848.171999997,-50545.53200000152,-0.0049880162042899275
2024-02-08,10113725.091999996,-19668.612000001594,-0.0019409698837851053
2024-02-19,10150525.091999996,0.0,0.0
2024-02-20,10158525.091999996,0.0,0.0
2024-02-21,10155325.091999996,-3200.0,-0.0003150063587990792
2024-02-22,10150125.091999995,-8400.000000001863,-0.0008268916918477663
2024-02-23,10156525.091999996,-2000.0,-0.0001968789742494245
2024-02-26,10151725.091999996,-6800.0,-0.0006693885124480433
2024-02-27,10156925.091999996,-1600.0,-0.0001575031793995396
2024-02-28,10162125.091999996,0.0,0.0
2024-02-29,10164125.091999996,0.0,0.0
2024-03-01,10156925.091999996,-7200.0,-0.0007083738083533617
2024-03-04,10172525.091999995,0.0,0.0
2024-03-05,10182125.091999995,0.0,0.0
2024-03-06,10186525.091999996,0.0,0.0
2024-03-07,10182525.091999996,-4000.0,-0.0003926756144881444
2024-03-08,10190925.091999996,0.0,0.0
2024-03-11,10213725.091999996,0.0,0.0
2024-03-12,10199325.091999996,-14400.0,-0.0014098675919208895
2024-03-13,10210355.731999997,-3369.359999999404,-0.0003298855187162311
2024-03-14,10210355.731999997,-3369.359999999404,-0.0003298855187162311
2024-03-15,10073394.919999996,-140330.17200000025,-0.01373937233829754
2024-03-18,10022354.119999995,-191370.972000001,-0.018736648017861207
2024-03-19,10012890.311999997,-200834.77999999933,-0.019663225531427825
2024-03-20,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-21,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-22,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-25,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-26,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-27,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-28,10002157.319999997,-211567.77199999988,-0.020714065641507472
2024-03-29,10011047.879999997,-202677.21199999936,-0.019843613390255466
2024-04-01,9995567.879999997,-218157.21199999936,-0.021359221051570423
2024-04-02,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-03,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-08,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-09,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-10,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-11,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-12,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-15,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-16,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-17,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-18,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-19,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-22,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-23,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-24,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-25,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-26,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-29,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-04-30,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-05-06,9964070.939999998,-249654.15199999884,-0.024443006812034034
2024-05-07,9982249.715999996,-231475.37600000016,-0.02266316881597935
2024-05-08,9988009.715999996,-225715.37600000016,-0.022099221779210997
2024-05-09,9981169.715999998,-232555.3759999983,-0.022768908885373237
