factor_name,full_annual_return,full_sharpe_ratio,full_max_drawdown,full_calmar_ratio,full_win_rate,full_final_nav,annual_return,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,return_diff,sharpe_diff,dd_diff
skew_180,0.052908368981110954,0.6541753170591444,-0.002022636577329584,26.158119344882024,0.44095788604459124,1.2814097271500005,1.935695701661356,0.9286998639828232,-80.88638340147449,0.0239310452545968,0.4702970297029702,-1.8827873326802451,-0.2745245469236788,80.88436076489717
skew_889,0.004622352678921082,0.09652315946202619,-0.002582926926120186,1.7895793458873872,0.48307184145334436,1.02242789955,-1.7861965294310354,-0.6688515006397885,-1.010839005618654,-1.7670435346307662,0.495049504950495,1.7908188821099564,0.7653746601018147,1.0082560786925339
skew,0.049901376469752234,0.6362494585377659,-0.001101347339853857,45.30939029314211,0.49463253509496286,1.26390443805,1.670695893793628,0.7797895096417654,-43.2794324244014,0.0386025370529506,0.5024752475247525,-1.6207945173238758,-0.14354005110399948,43.278331077061544
spread_return_889,-0.1023805292395098,-0.8775047590859752,-0.004483758639057107,-22.833639694093677,0.4772914946325351,0.5948344727000002,1.3111590072818036,0.3537377744214349,-0.881666153541759,1.4871377357684878,0.4719471947194719,-1.4135395365213133,-1.2312425335074102,0.8771823949027019
spread_return,-0.01848785039116463,-0.15717847734423815,-0.002340787262435766,-7.898133541587468,0.4921552436003303,0.9141597158,1.6965609648538276,0.450499082668947,-0.3980412553038552,4.262274179491051,0.5041254125412541,-1.7150488152449923,-0.6076775600131852,0.39570046804141945
spread_zscore_889,-0.04823535917929278,-0.44244523484994613,-0.002685458701723385,-17.96168347267373,0.48637489677952106,0.7883833386000003,-0.2685442275051738,-0.3572410867606781,-0.9994219477109596,-0.2686995498950548,0.4900990099009901,0.22030886832588104,-0.08520414808926802,0.9967364890092362
spread_zscore,-0.048048027798713866,-0.43734171604115296,-0.0026364658167560367,-18.22440764956823,0.5053674649050371,0.7891299305499997,0.2285653757562732,0.1951641751846597,-1.0079302545795323,0.2267670552776704,0.4917491749174917,-0.2766134035549871,-0.6325058912258127,1.0052937887627762
stable_momentum_889,0.032752359998348135,0.37816652927515226,-0.0023163560988639707,14.139604879582695,0.5119735755573905,1.1676563307,0.8023407478875043,0.3601993277489088,-1.0434669146214022,0.7689182442153569,0.5099009900990099,-0.7695883878891562,0.01796720152624348,1.0411505585225382
stable_momentum,-0.02086056338794917,-0.10672103629850233,-0.003268595884368873,-6.382117620507589,0.495458298926507,0.9035800032499995,0.9536193454010004,0.3189952484962762,-0.9975028436053852,0.9560066435041208,0.5008250825082509,-0.9744799087889495,-0.4257162847947785,0.9942342477210163
timevol_889,0.03919588536873375,0.4996772490431616,-0.001248202498369521,31.40186421669067,0.5078447563996696,1.2031135883,-0.322625584769483,-0.1349395664853026,-1.2544186757454816,-0.2571913118064443,0.481023102310231,0.36182147013821675,0.6346168155284642,1.253170473247112
